index,date,route_id,route_name,direction,stop_id,stop_name,ons,offs,vehicle_id
601,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,1,2409
602,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,,,2409
603,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
604,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,,,2409
605,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,,2409
606,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
607,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
608,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
609,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,,,2409
610,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
611,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,2,,2409
612,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,1,,2409
613,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,1,,2409
614,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,,,2409
615,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,1,,2409
616,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,1,,2409
617,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
618,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,,,2409
619,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,,,2409
620,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
621,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
622,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,,,2409
623,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
624,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,,,2409
625,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,2,,2409
626,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,,,2409
627,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
628,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
629,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,2,,2409
630,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
631,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,,2409
632,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,,2409
633,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,,2409
634,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,25,2409
635,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,,1,2409
636,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,,,2409
637,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,,,2409
638,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,1,2409
639,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
640,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
641,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
642,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,,,2409
643,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,,1,2409
644,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,4,,2409
645,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,,,2409
646,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,,1,2409
647,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,2,2,2409
648,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,1,,2409
649,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,,,2409
650,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,,,2409
651,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
652,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,,,2409
653,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,,,2409
654,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
655,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,,,2409
656,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,1,,2409
657,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,3,,2409
658,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
659,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
660,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,,,2409
661,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,,,2409
662,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,1,,2409
663,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,2,,2409
664,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,,2409
665,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,,1,2409
666,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,1,,2409
667,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,1,,2409
668,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,1,1,2409
669,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,1,,2409
670,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,1,,2409
671,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,,,2409
672,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,,,2409
673,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,2,,2409
674,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,0,0,2409
675,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,1,1,2409
676,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,3,,2409
677,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
678,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,,,2409
679,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,,2409
680,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,,1,2409
681,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
682,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,,,2409
683,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,,2409
684,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
685,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
686,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
687,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,,,2409
688,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
689,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,,1,2409
690,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,2,,2409
691,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,1,,2409
692,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,,,2409
693,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,,,2409
694,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,3,,2409
695,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
696,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,,,2409
697,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,1,,2409
698,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
699,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
700,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,,,2409
701,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
702,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,,,2409
703,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,1,,2409
704,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
705,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,,,2409
706,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
707,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,,2409
708,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,,2409
709,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,2,2409
710,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,13,2409
711,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,1,1,2409
712,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,,,2409
713,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,,,2409
714,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,,,2409
715,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,,2409
716,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
717,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
718,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
719,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,,,2409
720,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,,,2409
721,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,,1,2409
722,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,,,2409
723,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,,,2409
724,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,,,2409
725,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,0,0,2409
726,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,,,2409
727,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,,1,2409
728,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,3,,2409
729,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
730,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,,,2409
731,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,,,2409
732,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
733,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138004,JONESBORO RD SE/MARGARET ST SE,,,2409
734,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139018,BROWNS MILL RD SE/ADELLE ST SE,,,2409
735,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,0,0,2409
736,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
737,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
738,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,1,,2409
739,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102253,CAPITOL AVE/MEMORIAL DR,1,,2409
740,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,,,2409
741,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138005,JONESBORO RD SE/MOURY AVE SE,,,2409
742,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139020,BROWNS MILL RD SE/JONESBORO RD SE,,,2409
743,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212083,JONESBORO RD/BARTLETT RD,1,,2409
744,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212084,JONESBORO RD/WATTS RD,1,,2409
745,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212085,JONESBORO RD/GRACE DR,,,2409
746,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212086,JONESBORO RD/OLD JONESBORO RD,,,2409
747,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212087,JONESBORO RD/ERNEST DR,,,2409
748,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212088,JONESBORO RD/THURMAN RD,,,2409
749,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212089,JONESBORO RD/CONLEY RD,2,2,2409
750,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212090,JONESBORO RD/SCOTT RD,1,,2409
751,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212091,JONESBORO RD/RUSKIN DR,1,,2409
752,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212194,JONESBORO RD SE/CONLEY RD SE,1,,2409
753,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212195,CONLEY RD SE/925,,2,2409
754,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212196,FORREST PARK RD SE/CONLEY RD SE,,,2409
755,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212197,FORREST PARK RD SE/FOREST VALLEY DR SE,,,2409
756,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212198,FORREST PARK RD SE/OAKSHIRE WAY SE,,1,2409
757,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212199,FORREST PARK RD SE/EISENHOWER RD SE,,,2409
758,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212200,FORREST PARK RD SE/PINE FOREST DR SE,,,2409
759,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212201,HUTCHENS RD SE/FORREST PARK RD SE,,,2409
760,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,907703,JONESBORO RD/2640,,,2409
761,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212203,HUTCHENS RD SE/852,,,2409
762,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212205,HUTCHENS RD SE/KATOMARICK DR SE,,,2409
763,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212202,HUTCHENS RD SE/916,,,2409
764,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212206,HUTCHENS RD SE/DONNEBROOK LN SE,,,2409
765,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212207,HUTCHENS RD SE/KING SMITH RD SE,,,2409
766,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212208,HUTCHENS RD SE/560,,,2409
767,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212209,HUTCHENS RD SE/JONESBORO RD SE,,1,2409
768,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212353,FOREST PKY/BARTLETT DR,3,,2409
769,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212582,JONESBORO RD/METCALF RD,,,2409
770,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212583,JONESBORO RD/MAIN ST,,,2409
771,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,212834,JONESBORO RD SE/SAWTELL AVE SE,,,2409
772,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,210596,UNIVERSITY AVE/PRYOR RD,1,,2409
773,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211170,UNIVERSITY AVE SW/71,,,2409
774,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211405,HARPER RD SE/BROWNS MILL RD SE,4,,2409
775,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211408,JONESBORO RD SE/MCWILLIAMS RD SE,,,2409
776,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211558,JONESBORO RD SE/SPRINGSIDE DR,,,2409
777,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211559,JONESBORO RD SE/2920,,,2409
778,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211592,HARPER RD SE/JERNIGAN DR SE,1,,2409
779,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211594,BROWNS MILL RD SE/2045,,,2409
780,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,211649,JONESBORO RD SE/2520,1,,2409
781,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150032,JONESBORO RD SE/CONSTITUTION RD SE,,,2409
782,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150154,JONESBORO RD SE/CLEVELAND AVE SE,1,3,2409
783,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125002,RIDGE AVE SW/PULLIAM ST SW,,,2409
784,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125003,WEYMAN AVE SW/RIDGE AVE SW,,,2409
785,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125046,JONESBORO RD SE/MCDONOUGH BLVD SE,,,2409
786,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125048,MCDONOUGH BLVD SE/MARCY ST SE,,,2409
787,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102062,MARTIN LUTHER KING J DR SW/PRYOR ST,,,2409
788,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115170,HANK AARON DR/ATLANTA AVE SE,1,,2409
789,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102152,MARTIN L KING J DR/COURTLAND ST,,1,2409
790,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102156,MARTIN L KING JR DR/PEACHTREE ST,,1,2409
791,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102270,BROAD ST/ALABAMA ST (FIVE POINTS STATION),,9,2409
792,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115182,HANK AARON DR SW/HAYGOOD AVE SW,,,2409
793,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115186,HANK AARON DR/BASS ST,,,2409
794,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115188,HANK AARON DR/BILL LUCAS DR SE,,,2409
795,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139016,BROWNS MILL RD SE/MERRILYN DR SE,,,2409
796,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115082,HANK AARON DR SE/GEORGIA AVE SE,,,2409
797,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115190,HANK AARON DR SW/LITTLE ST SE,,,2409
798,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125004,WEYMAN AVE SW/HANK AARON DR SW,,,2409
799,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150034,JONESBORO RD SE/HARPER RD SE,,,2409
800,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150036,HARPER RD SE/BURROUGHS AVE SE,1,,2409
801,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138106,JONESBORO RD/LAKEWOOD AVE,1,,2409
802,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115174,HANK AARON DR/VANIRA AVE SE,1,,2409
803,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,138002,JONESBORO RD SE/LETHEA ST SE,,,2409
804,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139022,JONESBORO RD SE/SOUTHBEND AVE SE,,,2409
805,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115160,PRYOR RD SW/RIDGE AVE SW,,,2409
806,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,139054,JONESBORO RD/WHATLEY ST,1,1,2409
807,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115166,HANK AARON DR/ORMOND ST SE,,,2409
808,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125040,JONESBORO RD SE/MILLER REED AVE SE,,,2409
809,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125042,JONESBORO RD SE/HARRIETT ST SE,,,2409
810,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,125043,JONESBORO RD SE/BISBEE AVE SE,,,2409
811,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,115178,HANK AARON DR/955,,,2409
812,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150028,JONESBORO RD SE/MIDWAY ST SE,,,2409
813,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,150030,JONESBORO RD SE/2267,,,2409
814,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,159084,JONESBORO RD SE/2980,,1,2409
815,7/1/2016,55,55: Cleveland Ave/Lakewood Heights,Northbound,102252,HANK AARON DR SE/FULTON ST SE,,,2409
